id_employee,Name,last_name,gender,email,area,salary,type,finish_date
21-9264570,Ainsley,Lowden,male,Ainsley_Lo_R@company.com,Sales,113054,remote,"2017-07-18 07:51:49"
61-5821090,Lissi,Andino,woman,Lissi_An_R@company.com,Accounting,141833,remote,"2017-07-17 19:49:47"
37-7169011,Regan,Maleham,male,Regan_Ma_R@company.com,Marketing,131541,remote,"2017-07-16 12:47:09"
03-4116883,Mathilde,Armistead,woman,Mathilde_Ar_R@company.com,Services,128655,remote,"2017-07-09 05:30:39"
18-7313656,Dana,Mumbeson,woman,Dana_Mu_H@company.com,Support,102649,hybridic,"2017-07-08 08:07:58"
42-3669464,Bonnie,Janks,male,Bonnie_Ja_R@company.com,Services,117814,remote,"2017-07-08 01:27:13"
03-9903741,Sallyanne,Benedtti,male,Sallyanne_Be_R@company.com,Services,122977,remote,"2017-07-04 18:38:50"
63-5606751,Donnell,O'Lagen,woman,Donnell_O'_R@company.com,Training,138165,remote,"2017-07-01 07:18:37"
06-8774886,Rey,Hindsberg,woman,Rey_Hi_H@company.com,Engineering,139341,hybridic,"2017-06-27 12:38:39"
05-3127003,Kimball,Pickett,woman,Kimball_Pi_H@company.com,Engineering,74368,hybridic,"2017-06-27 00:21:33"
04-6520914,Morey,Heathcoat,male,Morey_He_R@company.com,"Research and Development",69302,remote,"2017-06-25 11:10:33"
12-1058351,Gianina,Dartnell,woman,Gianina_Da_R@company.com,"Human Resources",165635,remote,"2017-06-21 10:45:35"
52-9126689,Gar,Gertray,woman,Gar_Ge_H@company.com,Engineering,113849,hybridic,"2017-06-20 06:05:27"
53-8298030,Judah,Hardy-Piggin,male,Judah_Ha_R@company.com,Sales,83190,remote,"2017-06-17 21:45:06"
56-1131427,George,Skaife,male,George_Sk_R@company.com,"Product Management",113712,remote,"2017-06-08 08:03:32"
26-0842867,Timothea,Caldayrou,woman,Timothea_Ca_R@company.com,Engineering,74938,remote,"2017-06-01 23:24:58"
43-9471004,Royal,Marchand,male,Royal_Ma_R@company.com,Training,156134,remote,"2017-05-27 13:56:30"
52-6190530,Lavena,Shilladay,male,Lavena_Sh_R@company.com,"Product Management",154528,remote,"2017-05-26 14:31:03"
44-4388268,Angus,Eytel,woman,Angus_Ey_R@company.com,Engineering,82539,remote,"2017-05-25 04:28:46"
63-0859255,Balduin,Kidde,male,Balduin_Ki_R@company.com,"Business Development",161592,remote,"2017-05-24 20:07:51"
10-4041265,Lucias,McConnal,male,Lucias_Mc_R@company.com,Support,164730,remote,"2017-05-09 16:48:35"
18-1834274,Patrizia,Rawlence,woman,Patrizia_Ra_H@company.com,Accounting,148569,hybridic,"2017-05-09 03:33:29"
37-1593318,Bat,Ghidoli,woman,Bat_Gh_R@company.com,Engineering,145429,remote,"2017-04-28 03:36:30"
59-3649594,Deidre,Brewitt,male,Deidre_Br_R@company.com,"Product Management",173925,remote,"2017-04-27 13:07:00"
40-5773906,Dennet,Featherbie,woman,Dennet_Fe_H@company.com,Training,70650,hybridic,"2017-04-26 01:16:49"
65-6172797,Valle,Banville,woman,Valle_Ba_R@company.com,Services,122439,remote,"2017-04-23 10:30:27"
31-7067754,Arabel,Joplin,male,Arabel_Jo_R@company.com,Accounting,164016,remote,"2017-04-21 17:26:39"
29-2489606,Raimund,Ruthen,woman,Raimund_Ru_R@company.com,Services,121153,remote,"2017-04-17 14:53:59"
56-8682474,Braden,Sanney,male,Braden_Sa_H@company.com,Engineering,82398,hybridic,"2017-04-13 06:42:38"
56-1640619,Donielle,Winward,male,Donielle_Wi_H@company.com,Legal,132327,hybridic,"2017-03-29 02:05:50"
06-5056647,Shayne,Yellowlee,woman,Shayne_Ye_R@company.com,Services,157421,remote,"2017-03-26 06:06:54"
55-8663813,Silva,O'Flaherty,male,Silva_O'_R@company.com,Engineering,107315,remote,"2017-03-25 08:40:26"
69-0100316,Matty,Gallanders,woman,Matty_Ga_R@company.com,Accounting,150445,remote,"2017-03-25 04:40:25"
03-4231080,Ferguson,Priestman,woman,Ferguson_Pr_R@company.com,"Research and Development",169247,remote,"2017-03-22 17:51:40"
37-3171614,Tania,Routledge,woman,Tania_Ro_R@company.com,Accounting,97140,remote,"2017-03-22 05:36:21"
46-7615255,Spense,Hinstock,male,Spense_Hi_H@company.com,Engineering,87780,hybridic,"2017-03-22 04:28:39"
61-8141376,Lydon,Reilingen,woman,Lydon_Re_R@company.com,Engineering,131488,remote,"2017-03-16 20:01:02"
21-9739693,Goldy,Stennard,woman,Goldy_St_H@company.com,Legal,142180,hybridic,"2017-03-15 10:43:07"
27-6632994,Libby,Barukh,woman,Libby_Ba_H@company.com,"Research and Development",144027,hybridic,"2017-03-13 06:59:54"
26-9639352,Caro,Balk,woman,Caro_Ba_R@company.com,Sales,105891,remote,"2017-03-06 00:48:35"
51-8085817,Rodolfo,MacNeice,woman,Rodolfo_Ma_R@company.com,Sales,77354,remote,"2017-03-05 07:05:37"
56-1459186,Risa,Serchwell,male,Risa_Se_R@company.com,Sales,165695,remote,"2017-02-28 22:25:07"
21-9435281,Montgomery,Janko,male,Montgomery_Ja_R@company.com,Training,94534,remote,"2017-02-26 20:03:02"
07-1778522,Quint,Jankin,woman,Quint_Ja_R@company.com,Accounting,108901,remote,"2017-02-22 00:38:26"
05-7989843,Karlis,Fenwick,male,Karlis_Fe_H@company.com,Engineering,145722,hybridic,"2017-02-21 06:29:18"
57-9591685,Philippa,Yerby,male,Philippa_Ye_H@company.com,Engineering,94560,hybridic,"2017-02-20 23:52:16"
13-1337860,Brennen,Liley,male,Brennen_Li_R@company.com,"Human Resources",168878,remote,"2017-02-18 23:51:01"
64-7311990,Yoshiko,Truse,woman,Yoshiko_Tr_H@company.com,Accounting,139491,hybridic,"2017-02-17 09:29:30"
01-3999156,Sam,Boyett,male,Sam_Bo_H@company.com,Services,163031,hybridic,"2017-02-12 21:19:29"
24-6437946,Wildon,Battle,male,Wildon_Ba_H@company.com,"Human Resources",172288,hybridic,"2017-02-11 05:47:40"
48-4021867,Chaddie,Tschierasche,woman,Chaddie_Ts_R@company.com,Training,177286,remote,"2017-02-09 07:58:57"
25-8499371,Daniela,Julien,male,Daniela_Ju_R@company.com,Engineering,81853,remote,"2017-02-06 09:42:34"
52-9817828,Nell,Garlic,male,Nell_Ga_H@company.com,"Research and Development",65240,hybridic,"2017-01-28 09:12:30"
41-4769484,Elsinore,Kaley,woman,Elsinore_Ka_H@company.com,Services,155846,hybridic,"2017-01-13 03:52:04"
67-4170889,Rivi,McWaters,male,Rivi_Mc_R@company.com,"Human Resources",117345,remote,"2017-01-09 23:51:27"
16-5259714,Brendon,Crampsy,woman,Brendon_Cr_R@company.com,Engineering,92067,remote,"2017-01-09 19:51:22"
67-3752633,Marti,Leyton,male,Marti_Le_H@company.com,Accounting,92104,hybridic,"2017-01-03 15:05:59"
18-1910121,Shea,Dillaway,woman,Shea_Di_H@company.com,Engineering,167532,hybridic,"2016-12-28 00:10:43"
39-7653439,Neala,Butterfield,male,Neala_Bu_R@company.com,Engineering,142496,remote,"2016-12-27 05:47:34"
23-5590763,Brinna,Possell,male,Brinna_Po_H@company.com,Sales,79979,hybridic,"2016-12-23 12:06:15"
01-8878283,D'arcy,Rushsorth,woman,D'arcy_Ru_H@company.com,Support,146427,hybridic,"2016-12-15 17:05:01"
10-0994834,Rossie,Tortoise,woman,Rossie_To_R@company.com,Engineering,162834,remote,"2016-12-13 10:19:00"
01-0600294,Susanna,Bushell,male,Susanna_Bu_H@company.com,"Product Management",69282,hybridic,"2016-12-12 03:55:46"
21-6092268,Sephira,Peschet,male,Sephira_Pe_H@company.com,Accounting,166088,hybridic,"2016-12-06 10:14:17"
06-8280505,Ian,Odgers,male,Ian_Od_H@company.com,"Human Resources",155460,hybridic,"2016-12-02 09:33:22"
20-0011833,Riley,Soppit,male,Riley_So_R@company.com,"Business Development",154458,remote,"2016-12-01 01:12:11"
49-0069873,Heath,Tort,male,Heath_To_H@company.com,Accounting,114752,hybridic,"2016-11-29 16:48:28"
35-9700429,Alikee,Collete,woman,Alikee_Co_H@company.com,Legal,176303,hybridic,"2016-11-27 01:47:31"
49-1147472,Onfre,Cowope,woman,Onfre_Co_H@company.com,"Human Resources",175464,hybridic,"2016-11-24 14:20:03"
16-4834812,Elmore,Egell,male,Elmore_Eg_H@company.com,Sales,82436,hybridic,"2016-11-17 05:42:29"
22-3253268,Christiane,Sings,woman,Christiane_Si_H@company.com,Accounting,67321,hybridic,"2016-11-14 15:26:07"
10-9856483,Jena,Siggs,woman,Jena_Si_R@company.com,Training,174335,remote,"2016-11-13 20:28:30"
19-4364299,Celisse,Cogdon,male,Celisse_Co_H@company.com,Accounting,87924,hybridic,"2016-11-09 18:14:58"
13-9092380,Birdie,Alyoshin,woman,Birdie_Al_H@company.com,"Human Resources",174026,hybridic,"2016-11-07 17:39:26"
